# NetGPI 1.1	Timestamp: 20230505155710
ID	Seq-length	Pred. GPI-Anchored	Omega-site pos.	Likelihood	Amino-acid
megahit_965919_3-272	90	Not GPI-Anchored	-	0.991	*
megahit_40477_190-462	90	Not GPI-Anchored	-	0.994	*
megahit_950129_103-375	90	Not GPI-Anchored	-	0.994	*
megahit_164274_224-493	90	Not GPI-Anchored	-	0.993	*
megahit_67716_92-361	89	Not GPI-Anchored	-	0.992	*
megahit_253099_55-324	89	Not GPI-Anchored	-	0.992	*
megahit_1043162_6-272	88	Not GPI-Anchored	-	0.993	*
megahit_227503_20-286	88	Not GPI-Anchored	-	0.993	*
megahit_219395_1-261	87	Not GPI-Anchored	-	0.995	*
megahit_230163_21400-21660	86	Not GPI-Anchored	-	0.995	*
megahit_230169_21402-21662	86	Not GPI-Anchored	-	0.995	*
megahit_230170_22123-22383	86	Not GPI-Anchored	-	0.995	*
megahit_1069744_443-703	86	Not GPI-Anchored	-	0.993	*
megahit_152989_3265-3522	85	Not GPI-Anchored	-	0.995	*
megahit_99326_372-626	85	Not GPI-Anchored	-	0.899	*
megahit_133458_1-252	84	Not GPI-Anchored	-	0.992	*
megahit_55917_63-314	84	Not GPI-Anchored	-	0.993	*
megahit_75393_1-252	84	Not GPI-Anchored	-	0.980	*
megahit_538245_484-738	84	Not GPI-Anchored	-	0.994	*
megahit_99717_72-320	83	Not GPI-Anchored	-	0.994	*
megahit_470585_89-337	83	Not GPI-Anchored	-	0.984	*
megahit_133519_221-469	83	Not GPI-Anchored	-	0.995	*
megahit_202371_137-385	82	Not GPI-Anchored	-	0.996	*
megahit_171653_49-297	82	Not GPI-Anchored	-	0.990	*
megahit_16737_1-246	82	Not GPI-Anchored	-	0.989	*
megahit_194757_5994-6236	80	Not GPI-Anchored	-	0.985	*
megahit_194756_6077-6319	80	Not GPI-Anchored	-	0.985	*
megahit_53246_3-242	80	GPI-Anchored	53	0.315	N
megahit_53245_3-242	80	GPI-Anchored	53	0.315	N
megahit_209117_705-941	79	Not GPI-Anchored	-	0.996	*
megahit_11182_2-235	78	Not GPI-Anchored	-	0.988	*
megahit_544151_108-338	77	Not GPI-Anchored	-	0.994	*
megahit_53182_182-409	76	Not GPI-Anchored	-	0.994	*
megahit_167009_84-311	75	Not GPI-Anchored	-	0.987	*
megahit_166173_342-569	75	Not GPI-Anchored	-	0.994	*
megahit_144686_1-222	74	Not GPI-Anchored	-	0.996	*
megahit_190603_1-225	74	GPI-Anchored	55	0.661	S
megahit_107025_97-318	73	Not GPI-Anchored	-	0.995	*
megahit_77977_185-403	73	Not GPI-Anchored	-	0.996	*
megahit_147460_1978-2196	72	Not GPI-Anchored	-	0.977	*
megahit_151700_3-218	72	Not GPI-Anchored	-	0.995	*
megahit_117320_57-272	72	Not GPI-Anchored	-	0.993	*
megahit_221643_1476-1688	70	Not GPI-Anchored	-	0.976	*
megahit_36171_2-211	69	Not GPI-Anchored	-	0.992	*
megahit_180533_67-273	68	GPI-Anchored	39	0.333	S
megahit_100804_3371-3574	67	Not GPI-Anchored	-	0.990	*
megahit_100805_3371-3574	67	Not GPI-Anchored	-	0.990	*
megahit_128257_3-200	66	Not GPI-Anchored	-	0.995	*
megahit_574071_920-1120	66	Not GPI-Anchored	-	0.953	*
megahit_144260_1-198	66	Not GPI-Anchored	-	0.994	*
megahit_142557_869-1069	66	Not GPI-Anchored	-	0.995	*
megahit_133474_7367-7561	64	Not GPI-Anchored	-	0.991	*
megahit_57857_74-268	64	Not GPI-Anchored	-	0.989	*
megahit_136897_10-204	64	Not GPI-Anchored	-	0.992	*
megahit_102800_70-258	63	Not GPI-Anchored	-	0.996	*
megahit_918389_13-204	63	GPI-Anchored	44	0.412	S
megahit_246205_609-797	62	Not GPI-Anchored	-	0.990	*
megahit_33114_1869-2054	61	Not GPI-Anchored	-	0.994	*
megahit_33115_1869-2054	61	Not GPI-Anchored	-	0.994	*
megahit_17338_2-184	61	Not GPI-Anchored	-	0.962	*
megahit_371445_123-302	59	GPI-Anchored	39	0.346	S
megahit_67687_27-203	58	GPI-Anchored	38	0.492	S
megahit_32168_214-384	56	Not GPI-Anchored	-	0.991	*
megahit_241330_409-573	54	Not GPI-Anchored	-	0.994	*
megahit_203442_70-234	54	Not GPI-Anchored	-	0.976	*
megahit_64329_465-629	54	Not GPI-Anchored	-	0.984	*
megahit_221314_2-154	51	Not GPI-Anchored	-	0.996	*
megahit_531861_108-251	48	Not GPI-Anchored	-	0.995	*
megahit_192336_1957-2094	45	Not GPI-Anchored	-	0.996	*
megahit_49145_247-372	41	Not GPI-Anchored	-	0.995	*
megahit_253727_2-124	41	Not GPI-Anchored	-	0.995	*
megahit_57458_1-120	40	Not GPI-Anchored	-	0.994	*
megahit_194736_2-112	37	Not GPI-Anchored	-	0.996	*
